adarb1_n,akt_n,ampka_n,arc_n,acetylh3k9_n,bax_n,behavior,camkii_n,cdk5_n,cana_n,erbb4_n,gfap_n,gsk3b_n,genotype,glur3_n,glur4_n,il1b_n,itsn1_n,mtor_n,nr1_n,numb_n,p3525_n,p70s6_n,psd95_n,rrp1_n,rsk_n,s6_n,shh_n,snca_n,syp_n,tiam1_n,tau_n,treatment,ubiquitin_n,nnos_n,pakt_n,pcamkii_n,pcasp9_n,pelk_n,pgsk3b_n,pgsk3b_tyr216_n,pjnk_n,pmek_n,pmtor_n,pnr2a_n,pnumb_n,ppkcab_n,ppkcg_n,ps6_n,class
1.174442329,0.734277484,0.397143543,0.108337867,0.096980413,0.184643634,C/S,0.372659626,0.319572905,1.997755713,0.145198585,0.102625136,1.629020643,Ts65Dn,0.208786725,0.118539173,0.475788901,1.052328373,0.427268363,2.596735478,0.196205114,0.258229053,1.003536453,2.152339499,0.155127856,0.185789726,0.44117247,0.179270947,0.114662677,0.440764418,0.454152664,0.186343852,Memantine,1.073721436,0.204230141,0.230676908,2.536845895,1.637513602,2.006120979,0.190424374,0.920089771,0.298607777,0.287205953,0.762602016,0.560609698,0.386101776,2.096975516,1.584874864,0.108337867,0
0.727532741,0.602903895,0.389951602,0.130362788,0.087159416,0.150835466,S/C,0.334869786,0.233177781,0.970344724,0.149781725,0.104169803,0.968425905,Control,0.190426012,0.094686136,0.614933012,0.477068449,0.537220558,1.815164785,0.134276682,0.261779317,0.871895228,1.949721511,0.130663857,0.143351003,0.242510914,0.285112148,0.198855939,0.369411411,0.442498271,0.179437001,Memantine,1.187415324,0.17221135,0.196358608,3.286471537,1.229263887,1.240147499,0.11982538,0.823423152,0.264577091,0.231620189,0.777137589,0.540677575,0.316432358,0.885227011,1.180189673,0.130362788,0
1.150945875,0.672885572,0.347222222,0.115738308,0.103389385,0.144771414,C/S,0.389718076,0.289148713,1.571466106,0.147136101,0.124934314,1.168532338,Control,0.293615344,0.142800841,0.576852338,0.540215589,0.49274461,2.425995025,0.178139779,0.295323174,0.96715712,2.336836574,0.152785076,0.16708126,0.511297951,0.219784551,0.163557541,0.496978455,0.358416252,0.169600631,Memantine,1.204414083,0.21111403,0.254975124,2.336442786,1.667761429,1.307835821,0.154755649,0.840646348,0.333126036,0.260364842,0.770107794,0.633913765,0.42371476,1.164593698,0.97320021,0.115738308,0
1.3507406,0.594110115,0.316101152,0.106532472,0.279718952,0.199012533,C/S,0.435659411,0.342290163,1.693505507,0.15448158,0.134827193,1.318341869,Ts65Dn,0.198252943,0.122768705,0.499430308,0.71846991,0.384282971,2.233034571,0.203190277,0.315134827,0.820831751,2.295480441,0.164641094,0.165973111,0.538739081,0.22312951,0.138909989,0.501614128,0.39340589,0.206228637,Saline,1.216483099,0.133308014,0.219430218,2.440941101,1.410653247,1.269046095,0.176414736,0.883782757,0.317541613,0.263604353,0.651408451,0.552016645,0.342189501,1.888604353,2.102639575,0.106532472,0
1.180048662,0.685875145,0.330683888,0.121350365,0.117193836,0.168187348,C/S,0.348898824,0.295620438,1.558191403,0.15906326,0.126520681,1.203841696,Control,0.285077048,0.149635036,0.574513382,0.580394105,0.433018712,2.405199536,0.199513382,0.279399838,1.084651257,2.40338605,0.153994323,0.150356019,0.541768045,0.224959448,0.147810219,0.487631792,0.360324557,0.180048662,Memantine,1.166768045,0.212591241,0.216426561,2.151515152,1.73702352,1.377711542,0.157137064,0.844890511,0.322238781,0.23613181,0.751283325,0.628580891,0.387315781,1.239278026,0.965024331,0.121350365,0
1.457969961,0.547269303,0.314500942,0.100532946,0.130087209,0.203609496,C/S,0.338606403,0.311652132,1.918362403,0.148861434,0.113008721,1.280602637,Ts65Dn,0.213178295,0.116763566,0.410004845,0.553483992,0.438983051,2.256685499,0.182170543,0.279069767,0.776768411,2.315649225,0.164607558,0.175517891,0.356104651,0.236676357,0.145954457,0.44622093,0.366478343,0.149224806,Memantine,1.275193798,0.185804264,0.248399247,3.448775895,1.288880814,1.194538606,0.166182171,0.926477713,0.322787194,0.265725047,0.692278719,0.750094162,0.348022599,2.281355932,2.387718023,0.100532946,0
0.875501079,0.707837237,0.332461075,0.125809436,0.57408264,0.187172371,S/C,0.381263902,0.311362936,1.379201357,0.165279063,0.121261178,1.182258276,Ts65Dn,0.22471477,0.139685476,0.58626272,0.585110559,0.431636792,2.545073924,0.234890533,0.357539315,0.98435091,2.502081406,0.179000925,0.172576214,0.678846747,0.240132593,0.154949121,0.428230034,0.416459505,0.412812211,Saline,1.238128276,0.207755165,0.221117362,3.232369488,1.508017268,1.156483056,0.162580944,0.930388529,0.307863404,0.288106764,0.683501243,0.6481748,0.311003533,1.370011775,2.392229417,0.125809436,0
0.764386318,0.475711893,0.30921273,0.101609658,0.259758551,0.146277666,C/S,0.263149079,0.236921529,1.386720322,0.150704225,0.095372233,1.036683417,Control,0.220925553,0.100905433,0.511167002,0.394137353,0.428475712,1.961306533,0.155231388,0.291851107,0.767203219,2.039839034,0.128169014,0.134170854,0.467907445,0.22334004,0.134205231,0.364185111,0.333165829,0.166297787,Memantine,1.021830986,0.15915493,0.184422111,2.769011725,1.340342052,0.92160804,0.136217304,0.811569416,0.25159129,0.200837521,0.644556114,0.488609715,0.319262982,1.624288107,2.386820926,0.101609658,0
1.188257417,1.006939372,0.482468955,0.128917677,0.17404931,0.172586711,S/C,0.563550037,0.306936899,1.056414542,0.177601337,0.127246135,1.215120526,Ts65Dn,0.182198078,0.110112829,0.578353531,0.458728999,0.562819576,2.477720964,0.178646051,0.297325533,0.895737568,2.272252403,0.195152528,0.26990504,0.330965316,0.228583368,0.191600501,0.519849561,0.505478451,0.203301295,Memantine,1.447764313,0.166109486,0.434623813,3.73265157,1.521103218,1.632943755,0.164020059,0.849352277,0.493425858,0.438276114,0.953250548,0.837107378,0.437910884,1.414901388,1.777893857,0.128917677,0
1.002780586,0.71408569,0.356762812,0.130771823,0.206100438,0.187815976,S/C,0.347801736,0.283704078,0.891220088,0.163296259,0.115604988,1.09283114,Control,0.278985507,0.151499831,0.574907314,0.452814338,0.444693363,2.481097732,0.185962251,0.28033367,1.230030334,2.675092686,0.160599933,0.16157939,0.383215369,0.211745871,0.157061004,0.441691945,0.365723887,0.191776205,Memantine,1.42256488,0.201129087,0.249509941,6.763511621,1.951044826,1.163679642,0.145517358,0.842938996,0.403108373,0.297675721,0.994679362,1.359983198,0.321338561,1.32399888,1.886501517,0.130771823,0
0.956181818,0.674824191,0.454852321,0.136363636,0.08,0.163272727,C/S,0.443600563,0.317818182,1.379272727,0.167272727,0.136181818,0.97580872,Control,0.282181818,0.137272727,0.650181818,0.473980309,0.578902954,2.018565401,0.154181818,0.334363636,0.813090909,2.076545455,0.177636364,0.175246132,0.330545455,0.251272727,0.199636364,0.483090909,0.47116737,0.168,Memantine,1.381090909,0.164727273,0.259353024,3.457383966,1.497818182,1.173839662,0.165636364,0.808545455,0.354711674,0.281012658,0.850351617,0.720956399,0.496202532,1.080168776,0.873636364,0.136363636,0
0.705045872,0.642298149,0.362855507,0.113990826,0.084518349,0.163417431,S/C,0.33021569,0.227178899,0.961697248,0.136926606,0.102408257,1.065279634,Control,0.209977064,0.099311927,0.556766055,0.508493987,0.483680092,1.966214927,0.133600917,0.233944954,0.906422018,1.907224771,0.12293578,0.147928994,0.244151376,0.233830275,0.152752294,0.36146789,0.417064325,0.155275229,Memantine,1.122018349,0.168004587,0.220843672,3.632945219,1.192087156,1.25195648,0.116972477,0.788990826,0.273525482,0.23325062,0.754724184,0.598587517,0.307310555,0.95571674,1.269380734,0.113990826,0
1.281653129,0.671103395,0.400655864,0.139154324,0.098542762,0.184663163,C/S,0.372878086,0.326684185,1.586359293,0.175346393,0.126851409,0.984375,Control,0.246536073,0.138318204,0.659818442,0.493441358,0.453703704,2.050540123,0.181199236,0.329431438,1.031772575,2.285355948,0.160774009,0.150848765,0.372551362,0.242355471,0.171882465,0.507166746,0.408564815,0.175585284,Memantine,1.286072623,0.170210225,0.228780864,3.71412037,1.750477783,1.319251543,0.161490683,0.839225991,0.325810185,0.257137346,0.763117284,0.78125,0.470871914,1.156828704,0.883301481,0.139154324,0
1.113535286,0.717020536,0.416637661,0.110682219,0.089955526,0.182092809,C/S,0.378698225,0.261139549,1.279936226,0.133506755,0.131408912,1.251827358,Control,0.224888814,0.123269279,0.386842326,0.716672468,0.482944657,2.285938044,0.166736595,0.227993623,0.857766216,1.652261475,0.188805908,0.156978768,0.362339515,0.179575396,0.132835445,0.439456239,0.449356074,0.195435093,Memantine,1.047243434,0.147184694,0.206926558,2.127044901,1.102290845,1.767316394,0.186120668,0.702525803,0.324399582,0.248868778,0.831534981,0.667942917,0.432822833,1.403411069,1.000503482,0.110682219,0
0.916940949,0.617619198,0.491000947,0.121974831,0.832526621,0.171732817,S/C,0.373223871,0.22071636,0.735140368,0.170571152,0.14249758,0.795389959,Ts65Dn,0.19535334,0.127976767,0.53339787,0.402904957,0.584149037,1.918850647,0.135333979,0.288286544,0.654211036,1.824007744,0.215488867,0.167666561,0.222265247,0.22071636,0.215488867,0.387028074,0.568361225,0.330493708,Memantine,1.152952565,0.181026137,0.222923903,1.911588254,1.513068732,1.339122198,0.14714424,0.700871249,0.292074518,0.282286075,0.905588885,0.646984528,0.418692769,0.884748974,1.197095837,0.121974831,0
0.859433061,0.611111111,0.298067633,0.122836819,0.093746682,0.177832042,C/S,0.332850242,0.303535407,1.621297378,0.150228262,0.121987472,1.327697262,Ts65Dn,0.209045546,0.116785221,0.460770782,1.004991948,0.346698873,2.101449275,0.208514704,0.25671515,1.060197473,2.455250027,0.165091836,0.163123994,0.623951587,0.232190254,0.145663022,0.383798705,0.344605475,0.262979085,Saline,1.144070496,0.169444739,0.187439614,2.187117552,1.408960612,2.02173913,0.174222317,0.827264041,0.257004831,0.21900161,0.582930757,0.521256039,0.345088567,1.297745572,1.013377216,0.122836819,0
1.503260697,0.912631125,0.431527518,0.137744552,0.068315572,0.190392874,S/C,0.406236528,0.302688087,1.270876412,0.171942103,0.108875457,1.190257221,Control,0.232463814,0.119293781,0.550182917,0.561574939,0.520908176,2.966949274,0.210116113,0.291872117,1.03618578,2.611181804,0.140846191,0.190257221,0.316923811,0.204230953,0.16144425,0.547081279,0.441586435,0.170908223,Saline,1.34340703,0.214569747,0.258226757,4.163241845,1.756879275,1.249892226,0.151980277,0.819309687,0.35781003,0.315562581,0.900704124,1.054461848,0.315849978,1.395890214,1.492524256,0.137744552,0
1.220266873,0.758270677,0.415914787,0.121510991,0.255527622,0.193901889,S/C,0.385338346,0.339457229,1.482434088,0.161477471,0.117772191,1.335087719,Ts65Dn,0.211177722,0.129181976,0.472184619,0.74160401,0.476315789,2.445614035,0.229807258,0.310707149,1.108747502,2.136208341,0.163153484,0.182706767,0.626700187,0.20331335,0.14084961,0.462579772,0.520300752,0.3123187,Saline,1.190485399,0.215303294,0.25764411,3.963032581,1.644878489,1.415789474,0.177270676,0.92786695,0.356015038,0.327192982,0.804636591,0.820676692,0.407894737,1.69273183,2.546187069,0.121510991,0
1.05705597,0.652931507,0.326136986,0.128955181,0.135616538,0.18564912,S/C,0.273315068,0.272753602,0.988053001,0.167040765,0.105568025,0.910356164,Control,0.280790674,0.137643907,0.62428499,0.350794521,0.390465753,2.044493151,0.190210702,0.270798639,1.301716023,2.390413439,0.147925567,0.114191781,0.338715517,0.220838462,0.166171892,0.427123308,0.333260274,0.16602708,Memantine,1.386503512,0.213308233,0.201534247,4.934465753,2.121931793,0.861589041,0.139164434,0.859894287,0.312,0.236821918,0.770082192,0.993315068,0.280986301,1.095890411,1.501991166,0.128955181,0
1.444949391,0.593659104,0.320389761,0.131171246,0.230840735,0.187151415,S/C,0.31733566,0.23466226,0.955277835,0.148523032,0.115781863,0.920157068,Control,0.219995869,0.118570543,0.534600289,0.395142525,0.40866783,2.037812682,0.17310473,0.249018798,1.075914067,2.474075604,0.170832473,0.154304828,0.330820078,0.193245197,0.158438339,0.507023342,0.35718441,0.174757282,Memantine,1.47397232,0.183123322,0.219313554,5.185282141,1.754802727,1.211169284,0.148523032,0.743854576,0.347585806,0.280831879,0.809773124,1.12434555,0.29290285,1.106457243,1.896199132,0.131171246,0
1.649428351,0.739283284,0.412224994,0.120075825,0.182572123,0.165689236,C/S,0.373213881,0.312126059,1.575913749,0.159587702,0.109827617,1.558743479,Control,0.219003614,0.119009537,0.457022688,0.893513268,0.476865502,2.581084146,0.193531189,0.293584503,0.969729281,2.222202476,0.148213968,0.179178952,0.516971743,0.244120609,0.131449559,0.457259641,0.398389658,0.197618624,Memantine,1.162727327,0.2030093,0.236221365,5.238829667,1.522836325,1.769222046,0.168651146,0.947278005,0.338965752,0.299047403,0.793490587,0.69097301,0.404853708,2.113290996,1.879391031,0.120075825,0
1.57289675,0.911986681,0.417203108,0.146032505,0.385038241,0.203692639,S/C,0.391120977,0.286149618,1.019478967,0.182301625,0.11167543,1.221309656,Ts65Dn,0.21540392,0.118188337,0.565905832,0.71054384,0.483462819,2.79145394,0.213671128,0.303716539,1.332158222,2.504780115,0.141312141,0.160488346,0.590941683,0.237810707,0.163360421,0.512189293,0.509766926,0.28585086,Memantine,1.40541348,0.224844646,0.263152053,5.229522752,1.677939771,1.242175361,0.151111377,0.856895315,0.356825749,0.311653718,0.902330744,0.957713651,0.408657048,1.282685905,1.538420172,0.146032505,0
1.626488205,0.650817422,0.315237739,0.114619537,0.330695852,0.210973896,C/S,0.397229502,0.36249353,1.831694151,0.170524292,0.127190712,1.350929739,Ts65Dn,0.214745249,0.135694742,0.52998595,0.80581555,0.408960439,2.341819543,0.236190194,0.33772092,1.005250314,2.441174296,0.170524292,0.151878198,0.609184353,0.232640686,0.151001997,0.525401168,0.391863222,0.243437107,Saline,1.30562745,0.158692598,0.211780856,2.590415575,1.621089995,1.462872832,0.187310508,0.963321748,0.299513291,0.255459878,0.687757394,0.593535505,0.337451641,1.981530014,2.306588775,0.114619537,0
0.823737195,0.565725806,0.293010753,0.102348993,0.470505122,0.183239138,C/S,0.323924731,0.290798304,1.448163193,0.139614977,0.124867538,1.161424731,Ts65Dn,0.247439067,0.11762628,0.490992582,0.680107527,0.246639785,1.979973118,0.20054751,0.306075592,0.896856235,1.987460261,0.155775344,0.13844086,0.655598728,0.21882727,0.13237372,0.379636171,0.375268817,0.2522077,Saline,1.103496998,0.181737902,0.175,2.306048387,1.319321794,1.221370968,0.163281526,0.817025786,0.241666667,0.22016129,0.28844086,0.459274194,0.314784946,1.803225806,2.635376192,0.102348993,0
0.908047166,0.490397996,0.298914556,0.106019859,0.212660323,0.175527513,C/S,0.264959644,0.254344228,1.475796442,0.142221763,0.115535788,1.325076538,Ts65Dn,0.25362019,0.122569301,0.469176665,0.905093237,0.355134985,2.078207626,0.158254034,0.280202731,0.811543235,2.158460902,0.155461316,0.12760924,0.468556061,0.212453455,0.13829127,0.348469177,0.355413304,0.211832851,Memantine,0.966590815,0.175424079,0.1703312,2.136932925,1.393980141,1.682716393,0.165080679,0.93473314,0.198441414,0.206373504,0.566239911,0.376983023,0.284302811,1.224325077,1.495759206,0.106019859,0
1.232754342,0.766848365,0.419598612,0.109252038,0.133073378,0.206168026,C/S,0.401387512,0.322155264,1.9707905,0.143424318,0.125983694,2.127601586,Control,0.233888692,0.131159163,0.406097129,1.913652131,0.441650149,2.827675917,0.206026232,0.267281106,1.176745835,2.073520028,0.175895073,0.171333003,0.388231124,0.194470046,0.121304502,0.478270117,0.434093162,0.330237504,Saline,0.887132223,0.171074087,0.214444995,3.133052527,1.2516838,3.711843409,0.194186459,1.092236795,0.305252725,0.28468781,0.732160555,0.62326561,0.368434093,2.013999009,1.458986175,0.109252038,0
0.782442748,0.653815517,0.377728214,0.118941949,0.095242322,0.178235399,S/C,0.332324359,0.233978342,0.987040653,0.143884254,0.096307474,1.176198821,Control,0.224214451,0.111663412,0.592934493,0.551537359,0.490998885,2.090648399,0.145038168,0.238150186,1.024232203,1.985354163,0.12835079,0.133821889,0.260074561,0.250310669,0.158441328,0.376797444,0.427592799,0.165364814,Memantine,1.161370495,0.17193325,0.19499761,4.05751155,1.231759276,1.193085869,0.115036393,0.833570034,0.275131432,0.234347618,0.802453401,0.652381711,0.317508364,1.023418831,1.350967513,0.118941949,0
1.37870472,0.758168574,0.365868887,0.149652397,0.113672399,0.187095987,S/C,0.427055151,0.278692523,1.061592877,0.172216124,0.120380534,1.176899063,Ts65Dn,0.27100866,0.152579583,0.632760093,0.608740895,0.482830385,2.376690947,0.163800463,0.272716185,1.027808269,2.5460422,0.149042566,0.185848075,0.312477131,0.238687645,0.185266496,0.456275156,0.444328824,0.181851445,Memantine,1.478229052,0.184778632,0.263891779,4.836004162,1.769849982,1.420603538,0.151969752,0.98377851,0.340270552,0.320707596,0.908220604,0.751092612,0.348387097,1.273048907,1.432857666,0.149652397,0
1.074030672,0.741671395,0.378779282,0.132827228,0.103327049,0.211749121,C/S,0.328280781,0.383400418,2.115555103,0.181331839,0.14260967,1.280538218,Control,0.293218526,0.185407857,0.584704743,0.642376591,0.412498987,2.688741185,0.269170021,0.34478015,1.358129108,2.535996332,0.17924288,0.150765988,0.599327457,0.2414531,0.154328221,0.530442757,0.38502067,0.164925867,Saline,1.259540429,0.243083507,0.209694415,2.844289536,2.531410812,1.140552809,0.214398533,1.019513935,0.329010294,0.25711275,0.749777093,0.939126206,0.362729999,2.085920402,1.560605289,0.132827228,0
1.153875094,0.74681713,0.374131944,0.132994733,0.102332581,0.156884876,S/C,0.394097222,0.306809631,1.196952596,0.168171558,0.12434161,0.968171296,Control,0.308878856,0.164973664,0.632242287,0.4609375,0.56712963,2.44849537,0.147667419,0.309819413,0.843491347,2.418171558,0.145221971,0.204282407,0.241911211,0.283295711,0.2086155,0.503386005,0.40162037,0.169300226,Saline,1.304552295,0.191685478,0.258101852,2.607349537,1.615124153,1.202835648,0.146538751,0.804552295,0.344618056,0.308738426,0.853877315,0.748553241,0.34693287,1.103877315,1.126410835,0.132994733,0
2.045623666,0.700130533,0.432419604,0.132967368,0.336749009,0.218786215,C/S,0.352082592,0.336200061,1.807502287,0.180237877,0.122171394,1.425299632,Control,0.22378774,0.12284233,0.533882281,0.60674024,0.495075353,2.584430996,0.203598658,0.344983227,1.057395547,2.323940226,0.165599268,0.153672719,0.452820982,0.22146996,0.155962184,0.551204636,0.437403584,0.245074718,Saline,1.116376944,0.177432144,0.24089237,3.230805743,1.806221409,1.457932835,0.181823727,0.908081732,0.320161386,0.289308176,0.740358372,0.639017444,0.419959653,2.273050908,1.980847819,0.132967368,0
1.442464161,0.761103198,0.382105399,0.145679969,0.082758621,0.197132894,S/C,0.377314515,0.302363425,1.035102673,0.160170477,0.107012786,1.196814709,Ts65Dn,0.235800077,0.133436652,0.519101124,0.608701282,0.466140101,2.789071604,0.191941108,0.281441302,1.196667958,2.836807439,0.148469585,0.157192801,0.372103836,0.219992251,0.179077877,0.466408369,0.473650136,0.144207671,Memantine,1.54668733,0.213250678,0.239673702,6.4638094,1.542192948,1.39984462,0.141263076,0.851297947,0.358280461,0.292632397,0.946652855,1.024860805,0.346626958,1.332383789,1.730492057,0.145679969,0
1.170696325,0.869053982,0.436397648,0.150386847,0.12830432,0.159252095,S/C,0.377605559,0.241457124,0.98420374,0.173597679,0.114764668,0.904329236,Control,0.215828498,0.111540941,0.63620245,0.415820417,0.589257082,2.229556387,0.144422953,0.309800129,0.702450032,2.096711799,0.168923275,0.184126136,0.236299162,0.264023211,0.222598324,0.370567376,0.453233565,0.169568021,Saline,1.310283688,0.192617666,0.244788883,3.235435596,1.556415216,1.366648851,0.148774984,0.78997421,0.306520577,0.2797969,0.894441475,0.74665954,0.365579904,1.246926777,1.356866538,0.150386847,0
0.819652092,0.650388457,0.326621215,0.112929008,0.580912083,0.171791255,S/C,0.358014904,0.288293371,1.332487071,0.151480959,0.115843912,1.15982242,Ts65Dn,0.188340386,0.110014104,0.497508228,0.476930395,0.436499128,2.222292691,0.186835919,0.287917254,0.749600376,2.18561354,0.154771979,0.193594419,0.579313587,0.211847673,0.137846732,0.316878232,0.402092913,0.330700517,Saline,1.245039962,0.179877762,0.238306643,3.551609323,1.330042313,1.036784525,0.150540668,0.756370475,0.306484858,0.272554305,0.706358015,0.611225622,0.305850642,1.504835897,2.697696286,0.112929008,0
1.138638956,0.741647159,0.377314322,0.10822456,0.193638322,0.177924217,S/C,0.444349862,0.295146369,1.185527816,0.148650361,0.130781903,1.125133007,Ts65Dn,0.180332024,0.10784438,0.487897605,0.538838051,0.472866567,2.208129389,0.143327842,0.29020403,0.794829553,1.960714738,0.190343429,0.19110449,0.253706755,0.230642504,0.143201115,0.47446458,0.459246648,0.174882778,Saline,1.426054999,0.161829933,0.285592679,5.23409236,1.808769484,1.401787614,0.182866557,0.905335192,0.394552032,0.322834646,0.812726112,0.743349649,0.384762715,2.088103852,2.376251426,0.10822456,0
0.975156329,0.670770746,0.333907904,0.131992564,0.061010647,0.173060673,S/C,0.449150456,0.274294406,1.19553828,0.161399358,0.100219706,1.1270623,Ts65Dn,0.207706608,0.099374683,0.58407977,0.541738488,0.475991135,2.507017976,0.15294913,0.292884908,0.869359473,2.658948792,0.169173568,0.194287121,0.296095995,0.35220551,0.18184891,0.376711171,0.408520069,0.159033294,Memantine,1.407300997,0.184721987,0.276779118,5.381679389,1.417272266,1.282935238,0.14889302,0.892344093,0.362472297,0.316917016,0.857916769,0.82024132,0.325535582,1.177542477,1.565996282,0.131992564,0
1.240746163,0.923623914,0.475177772,0.138608892,0.109373039,0.216654816,C/S,0.379115091,0.414195491,2.077083943,0.187669915,0.144715379,1.42889123,Control,0.285833786,0.187460789,0.573549709,0.867263629,0.487095075,3.174743218,0.316575348,0.351750387,1.679953156,2.503199632,0.194780208,0.194956545,0.739386842,0.253377389,0.155882722,0.759588439,0.481498551,0.181479777,Saline,1.216612991,0.260738634,0.205754543,2.522978667,2.454891463,1.441071899,0.253210088,1.003555147,0.377469055,0.307874638,0.875691335,1.184816961,0.412496708,2.386423492,1.245095989,0.138608892,0
1.739545998,0.717655063,0.408776505,0.127897252,0.187156511,0.168518519,C/S,0.371243905,0.339127838,1.612305854,0.156630824,0.111947431,1.531125978,Control,0.217383513,0.118876941,0.49181601,0.876063046,0.490758589,2.541558,0.190561529,0.301075269,0.909737157,2.202150538,0.149342891,0.177230979,0.527060932,0.244205496,0.138709677,0.451314217,0.409456855,0.193548387,Memantine,1.208841099,0.191278375,0.241070416,5.252863136,1.532078853,1.790339041,0.166308244,0.940322581,0.340061231,0.300600975,0.765846468,0.703934686,0.400498923,2.118834335,1.922939068,0.127897252,0
2.467549852,0.854977396,0.516709512,0.128738922,0.331933161,0.219534712,C/S,0.384629022,0.349381462,1.770310192,0.180345273,0.125830871,1.580799575,Control,0.222904357,0.131093058,0.52247969,0.750731318,0.529385693,3.09068345,0.216072747,0.34961226,1.17475997,2.193870015,0.167282127,0.165676802,0.472581241,0.229551329,0.161327548,0.566746677,0.508022338,0.251661743,Saline,1.151957164,0.175913959,0.244304583,3.654995125,1.78517356,1.722099105,0.198809084,0.872276588,0.350146264,0.314688414,0.868185445,0.799574506,0.479833348,2.618828118,1.661973781,0.128738922,0
0.727532741,0.602903895,0.389951602,0.130362788,0.087159416,0.150835466,S/C,0.334869786,0.233177781,0.970344724,0.149781725,0.104169803,0.968425905,Control,0.190426012,0.094686136,0.614933012,0.477068449,0.537220558,1.815164785,0.134276682,0.261779317,0.871895228,1.949721511,0.130663857,0.143351003,0.242510914,0.285112148,0.198855939,0.369411411,0.442498271,0.179437001,Memantine,1.187415324,0.17221135,0.196358608,3.286471537,1.229263887,1.240147499,0.11982538,0.823423152,0.264577091,0.231620189,0.777137589,0.540677575,0.316432358,0.885227011,1.180189673,0.130362788,0
1.523395526,0.660778659,0.349675559,0.116147309,0.173488327,0.160886979,C/S,0.388248017,0.303116147,1.549184331,0.149848588,0.098368663,1.512797404,Control,0.195662792,0.11175149,0.49037804,0.800468637,0.431326604,2.310201875,0.159617075,0.276741233,0.850151412,2.118882485,0.153365244,0.187635184,0.450620299,0.240988571,0.138614829,0.463417017,0.367880317,0.18198691,Memantine,1.238448764,0.17436749,0.253064167,4.979812545,1.425710657,1.571737563,0.168115659,0.956334864,0.369863014,0.335796683,0.719718818,0.590302812,0.366077866,1.853100216,1.942854352,0.116147309,0
1.752546754,0.795884546,0.36928601,0.146571385,0.12969439,0.200623385,S/C,0.376191134,0.275885662,1.01185951,0.169226091,0.114337844,1.283938683,Ts65Dn,0.262581724,0.151816938,0.613197506,0.670211297,0.486673111,2.589283248,0.189524099,0.260985252,1.236277938,2.653869545,0.149080128,0.165584864,0.349171355,0.243956211,0.165272921,0.43621712,0.456566773,0.187623537,Memantine,1.392428159,0.184126501,0.237536252,5.365695346,1.896077239,1.364314321,0.152425118,0.954690588,0.323988399,0.299820467,0.905261704,0.854578097,0.349123049,1.244027068,1.504789418,0.146571385,0
1.626488205,0.650817422,0.315237739,0.114619537,0.330695852,0.210973896,C/S,0.397229502,0.36249353,1.831694151,0.170524292,0.127190712,1.350929739,Ts65Dn,0.214745249,0.135694742,0.52998595,0.80581555,0.408960439,2.341819543,0.236190194,0.33772092,1.005250314,2.441174296,0.170524292,0.151878198,0.609184353,0.232640686,0.151001997,0.525401168,0.391863222,0.243437107,Saline,1.30562745,0.158692598,0.211780856,2.590415575,1.621089995,1.462872832,0.187310508,0.963321748,0.299513291,0.255459878,0.687757394,0.593535505,0.337451641,1.981530014,2.306588775,0.114619537,0
1.039347194,0.725079253,0.362891863,0.145595797,0.14078918,0.188464118,S/C,0.279323706,0.283981668,0.898222669,0.154817796,0.11541471,0.984149348,Control,0.270176615,0.145428124,0.621506819,0.400140895,0.401637901,2.284431138,0.205510843,0.32198748,1.275653924,2.404929577,0.156662195,0.115445579,0.374133691,0.255700872,0.217583277,0.443941426,0.362451567,0.170411357,Memantine,1.508439526,0.216409569,0.209052483,5.344751673,1.910295104,0.961870377,0.146601833,0.874245473,0.327580134,0.256780557,0.921275097,1.163525889,0.297199718,1.187389926,1.566901408,0.145595797,0
0.77380137,0.695688926,0.382924768,0.108390411,0.099315068,0.17380137,C/S,0.463792618,0.316438356,1.433219178,0.147945205,0.136815068,1.088475627,Control,0.189041096,0.102910959,0.425513699,0.555649479,0.424063116,2.267962806,0.172089041,0.255821918,0.835616438,2.106678082,0.181849315,0.233868695,0.605136986,0.165582192,0.163356164,0.360958904,0.383770076,0.144178082,Saline,1.111986301,0.12619863,0.282614821,3.978303748,1.232876712,1.509721048,0.205136986,0.667636986,0.334742181,0.338405185,0.782755706,0.71682164,0.466046774,1.370808679,0.957876712,0.108390411,0
1.017627767,0.660836294,0.494124078,0.10426346,0.121754578,0.169171905,C/S,0.375512435,0.269062585,1.077480186,0.132959825,0.099754031,1.094014758,Control,0.193222192,0.102896966,0.400792566,0.561355562,0.573927303,2.19786827,0.165345723,0.245285597,0.787100301,1.574883848,0.249931675,0.179557256,0.251571468,0.218912271,0.16602897,0.430308828,0.547144028,0.164252528,Memantine,1.154413774,0.144438371,0.237769882,1.783820716,1.045777535,1.831374693,0.190762503,0.677234217,0.334244329,0.269199235,0.891773709,0.614648811,0.491117792,1.393823449,0.98305548,0.10426346,0
